Samples,Class,1_3-Dithiane,1_4-Diguanidinobutane,2-Amino-6-hydroxyaminopurine,2-Hydroxyethanesulfonate,2-Hydroxyfluorene,2-Methacryloyloxyethyl phenyl phosphate,2-Methyl-3-thioacetoxy-4_5-dihydrofuran,3_7_3^_4^-Tetramethylquercetin,3-Hydroxybutyricacid,3-Methylindolepyruvate,3-Vinyl-1_2-dithiacyclohex-5-ene,4-styrenesulfonic acid,5_10-Methylenetetrahydrofolate,5^-Methylthioadenosine,5-Oxoproline,8-Azaguanine,8-Ethyl-11-methyl-2-(4-methyl-5-oxotetrahydro-2-furanyl)dodecahydroazepino[3_2_1-hi]furo[3_2-e]indol-10(2H)-one,AICAR,Alanyltyrosine,Anhydrotetracycline,Balsalazide,Benzylamine,benzylbenzoate,Bergaptol,Beta-Alanine,BiochaninA,Bisphenol A,Chorismate,Clavulanate-9-aldehyde,Creatinine,CYS-GLY,CYSTATHIONINE,CYTIDINE,D-Arabinonate,DEOXYURIDINE-MONOPHOSPHATE,D-Erythrose,D-Fructose,D-Galactonate,Dibekacin,Dihydropteroate,Dihydroxyfumarate,Dinitrosopentamethylenetetramine,Dithranol,D-Ribose,D-Serine,Formononetin,Fumaric acid,Gamma-Aminobutyricacid(GABA),Gluconic acid,Glutaric acid,GLYCERALDEHYDE,GLYCEROL 3-PHOSPHATE,Guanidineacetic acid,Isoliquiritigenin,L-2-Amino-3-oxobutanoic acid,Lamivudine,L-Malic acid,L-Threonic acid,METHIONINE SULFOXIMINE,Methotrexate,Morphinone,N-ACETYLASPARAGINE,N-Acetyl-L-glutamate5-phosphate,N-acetylmuramate6-phosphate,Nicotinate D-ribonucleotide,N-Ribosylnicotinamide,OB4972000,O-Phospho-L-homoserine,Orthophosphate,Oseltamivir,oxiramide,Pederin,p-Fluoropropiophenone,Phenylsilane,Porphyrin,Pyruvic acid,(S)-4-Amino-5-oxopentanoate,SAT,Ser-Ser,Succinic acid,tebuthiuron,Thiamin,Thiolactomycin,Tilnoprofen arbamel,Uridine,Xanthohumol,Xanthone
Pat_117_NEG,group:COVID_ICU-no vent,2486785.64,91788.27,546506.16,290605.99,9162219.64,40593.54,1061877.95,611320.55,46653833.82,3334906.67,30379.73,42381049.92,11846.86,263291.59,7311831.44,124562.89,879189.35,179107.26,74006.44,67414.56,160416.86,4368.01,107393.77,44278494.58,3095414.54,145676.8,25953.15,101570.41,250042.54,389482.52,1605733.49,24698.73,1220550.84,12082.21,1661128.08,22254850.67,55532.93,11150.61,58461.4,103335.58,4984059.92,661174.76,121468304.0,75504.22,441610.91,277010.03,2500139.52,577935.17,12124.5,13481304.09,1030085221.0,596152.28,247985.74,936753.85,3128717.58,886143.13,2712427.44,3011352.76,7606915.26,50003.01,209841.71,402735.58,17355.54,29591.89,2833983.18,1899515.85,677514.89,26648.66,381542539.1,1916745.2,174100.98,612344.84,1388449.23,637734.7,21076.0,1863791.54,91184.95,48106.64,131749.46,5900574.39,75350.55,201104.33,40104574.38,3109108332.0,60552.02,19339.17,19327804.41
Pat_117_POS,group:COVID_ICU-no vent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_16_NEG,group:COVID_ICU-no vent,2472811.56,102539.97,191618.86,4652192.68,2862563.42,14622.95,101440.95,1467483.87,4732759.81,3946268.36,33558.37,33431488.93,12899.57,371813.72,13445106.54,161898.29,2851902.82,27517.17,704671.37,260761.57,6477691.57,32363.87,479048.26,41710254.01,1498000.76,106223.34,1025434.09,378952.45,916429.43,610063.49,1953459.13,25641.34,2458031.52,11572.24,996786.54,18113685.88,55278.81,25654.91,85105.6,177070.38,4596177.85,228580.2,102259157.0,159918.21,376123.0,788940.56,1649608.37,173810.62,16128.32,11155537.1,581211329.2,404863.1,606469.94,724480.76,1418447.64,1017055.44,2477073.7,2123104.94,6660727.74,752171.26,125804.96,533765.43,82462.11,175057.71,1963945.11,1739206.04,473978.85,16009.57,183488816.7,3355243.02,605546.73,1258422.95,1639460.17,556563.14,783372.06,1601107.42,34644.31,32821.48,48008.59,961825.89,179752.41,28190.04,36368040.71,42257416.09,14964.87,913897.99,31086697.55
Pat_16_POS,group:COVID_ICU-no vent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_82_NEG,group:COVID_ICU-no vent,2257723.48,30248.57,1377431.76,505312.29,58807478.92,14481.6,55192.66,425792.14,24790972.71,3502802.35,37174.16,30080068.72,13061.37,423581.19,18384454.96,198919.35,2350938.88,24805.83,300473.03,163800.21,10658.11,6591.49,65864.55,33017811.94,4370010.33,296067.52,39866.91,141562.88,153803.39,409527.78,8246314.57,25656.89,1206408.85,23818.43,1994831.91,32553582.29,169137.02,50828.19,133129.16,207793.0,4297106.54,38723.0,176426315.7,80967.64,863587.25,214062.15,1773965.15,339732.29,67460.38,19307967.65,669977527.6,1025754.84,733103.88,1044805.2,1543415.28,1058916.68,2308640.13,3279809.65,8508977.14,36222.32,274476.45,449507.05,17529.34,15336.59,976560.81,1014010.19,311496.08,12390351.94,165781913.3,3650228.81,179464.21,1151462.2,1134016.55,1098463.66,321777.92,2602243.63,77776.04,50071.11,22082.16,1599466.26,48917.84,330030.1,19828573.83,77256367.06,14903.29,455015.91,225239598.5
Pat_82_POS,group:COVID_ICU-no vent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_01_NEG,group:COVID_non-acute,2252830.48,43050.71,1967515.97,489624.23,3467894.51,23705.56,135905.48,528473.3,6738893.39,4330776.32,41370.23,36574146.91,12875.47,434235.84,15263760.9,143158.27,2039496.42,52633.4,389473.32,77230.85,20043403.31,18368.4,174410.22,33461993.0,307315.45,191063.24,61294.93,171389.37,211660.8,332535.81,1416885.05,24130.54,1087432.72,180244.45,2079146.8,19115621.23,7679305.39,918787.35,76884.77,158289.74,4472647.68,142532.7,104117674.4,74339.06,340435.55,298405.85,6326961.02,215624.45,393445.89,10868815.88,726543868.9,250665.93,505011.45,868311.6,4553330.66,698318.27,2463030.08,1167579.69,7766112.69,60781.19,33556.32,528378.93,451598.7,422726.64,1954044.69,1473611.19,538084.9,19035.68,99165290.02,3082437.17,181031.76,543528.89,1198037.47,592126.81,269384.78,1607413.22,25782.51,38259.62,33859.0,1163179.15,240605.94,23372.44,28904374.21,2002533.84,850808.45,84035.84,17516525.7
Pat_01_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_03_NEG,group:COVID_non-acute,2045992.46,69581.21,256702.53,392277.38,2386113.63,21189.36,212511.22,370007.73,19200710.41,6229484.5,37028.13,39679860.65,12439.48,259714.85,11749815.51,17832.72,2676792.49,79145.01,15113.68,57217.68,1489444.05,7973.51,249309.22,37107186.78,1842767.0,164503.18,60170.62,120823.86,318160.96,461318.34,1059448.39,24288.92,3447823.04,83427.44,1625464.97,15975786.34,47381.0,21249.11,405833.02,47822.48,4296469.7,105684.03,88212236.14,42958.75,477119.68,263466.7,30409767.73,315044.88,12691.16,8463909.42,616310467.8,1424207.33,521735.68,1293914.31,4118493.45,865334.54,2249134.68,7636316.62,6962037.27,20070.11,56384.07,207049.97,22608.01,32016.73,2548530.47,2447541.45,576066.11,30061.39,205124581.8,3503788.15,128150.32,457040.7,1316608.22,462797.32,23510.54,1126273.18,121017.36,44384.86,258380.72,1371218.59,72329.46,26494.04,10420810.81,369043.57,30996.89,28944.58,13302559.77
Pat_03_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_04_NEG,group:COVID_non-acute,2017355.19,50132.22,458990.51,1446588.98,1581940.22,38198.99,216513.29,769821.94,19354805.32,5175296.24,67051.94,40379742.61,13280.43,290712.73,9979500.45,46390.5,6817453.89,132718.23,248331.75,247108.08,9327038.07,21359.33,200373.87,55086424.47,709158.82,93598.69,90260.7,234069.82,391539.51,603163.44,1295303.78,29455.25,1487969.33,12228.99,1074996.25,17792281.71,57622.73,12853.44,129089.05,108943.01,4032671.92,234423.49,96123642.61,88743.53,467279.01,546369.59,3403846.84,336206.78,13439.68,11783777.83,521873964.1,282606.5,540992.41,859565.95,8404685.35,699515.58,2262643.09,1441787.87,7462579.9,43627.49,66905.85,513090.05,249815.44,319166.18,3293583.71,1619731.95,558673.98,35614.12,394722208.7,2994109.89,723324.91,466644.76,1807328.71,515797.69,292007.15,1452860.5,31748.71,37204.22,64271.3,1701692.32,96245.06,33369.58,22562677.75,867021998.1,19235.46,311933.19,18810270.41
Pat_04_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_101_NEG,group:COVID_non-acute,2001319.71,341172.89,1281691.72,3856672.78,6565052.46,904924.16,309648.43,1672344.2,10831838.39,3469563.55,75215.78,43689185.88,13699.95,640590.25,29594973.3,274429.55,2304023.98,20284.5,180320.65,383818.48,70442393.54,76898.86,983962.33,66434735.04,370883.17,153454.52,360466.45,845686.73,140759.34,1930789.29,2155924.01,26667.7,3149402.76,1693736.67,1240376.37,15126523.88,274984.85,70850.04,40849.31,163379.06,3897284.56,886326.12,89176337.64,205661.61,399666.56,1299071.85,5836174.23,216605.95,27558.0,9340470.6,687363492.1,1998607.91,553223.65,696356.07,4014241.45,1000629.11,1429286.02,9720660.49,5745898.63,301902.0,36183.13,632812.41,801116.36,13127924.68,5342467.17,1960359.77,518125.44,19717.73,311837451.3,2830705.02,225560.75,804916.08,2615673.6,453964.45,568097.9,1227937.18,37490.21,51213.79,26082.21,1412214.32,257293.2,26741.0,15785132.43,2099327.96,1224781.16,781059.51,53172720.81
Pat_101_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_106_NEG,group:COVID_non-acute,2689915.36,138940.09,264049.34,183381.11,1662492.56,74457.9,198752.97,220895.56,13016298.81,5838309.58,29397.36,39025765.44,11581.57,1058582.65,17141497.41,18618.24,1865623.5,14254.38,23118.73,13624.06,22267.89,5785.23,78420.56,45958216.08,884411.45,136055.95,172116.62,79443.27,1123663.89,280728.44,1326238.32,25178.95,2126877.15,174413.99,1175985.84,16828294.37,27833.16,10503.05,36463.19,620949.74,5064287.46,71376.57,81424661.36,24876.93,801523.92,192163.41,16276713.37,91479.71,16163.55,9595033.21,545187085.8,81156.15,1338725.22,2054511.58,608872.04,155186.77,2583850.74,385577.29,7941104.04,22384.54,184717.94,365179.35,11325.1,11117.98,3218463.6,2306172.83,564697.79,14621.66,152878921.2,2250573.18,34395.3,648535.69,1397761.92,501388.31,17480.21,1220811.75,66796.47,51976.86,57929.96,1084743.46,133453.32,18451.27,44395997.07,73400.91,24777.74,17553.53,11383029.29
Pat_106_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_109_NEG,group:COVID_non-acute,2137187.3,48318.12,999530.51,278080.7,2857084.65,204407.96,313718.4,383329.4,19274502.12,5200650.75,52924.66,39052233.72,12452.68,384843.66,14772827.6,181445.15,2659248.46,13400.69,10785.04,23311.66,18329309.09,6521.27,127629.33,41499457.48,576073.89,189427.52,12612.91,126287.25,58611.54,346755.72,1072152.72,24040.78,830409.47,67501.64,1761655.73,17398594.19,1524443.33,138909.48,40371.37,200325.51,4497133.94,163998.31,101791651.5,15067.97,625946.96,139976.16,1455938.6,191245.79,26613.52,10989867.15,530390693.5,1485419.83,847112.4,818509.52,2080118.07,1250214.1,2305503.78,7984737.23,7528972.03,27887.48,106335.53,324377.53,152053.02,190880.17,2603857.16,1407596.32,577562.37,27811.03,209123447.5,3263244.61,87288.16,858635.45,1037494.06,540205.86,40561.33,1564053.31,38854.03,52935.75,12579.51,746311.02,61971.49,21027.5,36579891.13,455085.72,15208.03,24692.17,9169179.38
Pat_109_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_110_NEG,group:COVID_non-acute,2260704.54,73872.34,631143.29,5249624.07,21646128.67,1556156.18,328450.88,2708570.53,9785959.15,1914511.21,85306.05,43919998.31,18592.68,354360.48,11401889.24,340682.36,1573315.38,43124.91,161294.71,652503.61,3896945.67,34129.72,1449399.52,61216038.04,4901913.35,92361.03,297355.73,1188371.25,296976.87,2249012.46,4785752.55,26750.01,3688456.47,484863.69,1171873.93,14605739.97,707405.7,964646.35,37830.47,536331.96,4395789.79,4670580.6,82330597.14,310454.14,736681.4,2069264.22,2855204.51,343012.92,650140.02,8408293.67,400156971.5,396983.72,169115.48,203814.1,5400703.06,1500805.7,2311275.7,664152.4,3947022.33,645220.47,247723.91,2044821.98,1055489.02,176500.06,12030872.14,2977593.45,852235.47,27919.7,858880672.8,2853680.94,37335.63,559841.54,3533264.91,411583.58,951074.0,1235374.96,51455.22,171241.47,39574.54,563149.46,124874.59,91860.8,27880681.58,373576.71,76302.19,1209814.34,71186875.01
Pat_110_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_111_NEG,group:COVID_non-acute,2234629.35,75547.68,1376998.9,815753.35,16141101.43,15406.41,506593.14,772844.09,10039797.38,3010230.33,31426.17,40251896.91,12673.0,543398.01,12168961.29,158201.49,1966567.74,105173.59,367838.0,71326.14,44475.63,13629.23,241672.57,46154414.45,3331438.97,287861.85,859856.83,138803.51,249025.61,532755.98,2015770.14,25394.08,3590367.88,12244.03,622892.53,17177471.37,56215.45,19606.21,318417.5,128251.94,4693864.2,40699.4,93187988.73,123429.88,527631.8,424648.27,228559.97,356423.89,18887.55,9424893.62,752200383.9,689587.4,683746.77,1273037.78,776977.16,274275.36,2437165.94,3478905.17,6646217.53,772080.55,382902.36,452205.94,13886.29,37036.31,3341163.03,2611126.75,530572.1,19496.75,336592325.1,2846925.42,340796.76,863538.59,2157283.64,492445.81,1201950.75,1302675.05,173633.63,61292.91,41375.67,6570292.43,413292.7,57095.13,70486703.5,19283858.85,15638.26,2353574.68,32984704.4
Pat_111_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_115_NEG,group:COVID_non-acute,2568396.77,42880.42,787322.42,459759.55,2049181.49,29740.96,756988.78,706594.15,32986654.67,5528570.28,33665.04,56523503.62,11906.46,281258.85,11078336.48,98292.19,2717846.56,64327.41,69482.84,116464.8,10077.84,5162.47,296991.22,67435443.28,293214.18,282715.27,22495.44,178641.3,153869.11,275357.23,11044638.97,24401.84,970675.13,131952.79,970520.06,23277898.58,146414.37,47217.58,81880.05,51249.52,4397739.61,238441.47,123222720.9,93471.34,389689.18,281314.65,10355676.35,241536.59,83737.98,13521282.46,479920926.6,21686.03,471786.85,570665.51,4913974.32,1316250.25,2555449.92,43856.35,8568355.87,20156.54,40561.48,351612.49,13826.39,13974.26,5621250.97,886917.87,798465.79,18987.79,144744667.8,2899538.78,235454.05,1773063.23,1276883.24,687664.87,21530.81,2085379.39,14910.0,62368.15,18734.87,741886.32,70951.17,16163.79,17135151.77,245842.11,163688.77,21036.85,210278262.3
Pat_115_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_121_NEG,group:COVID_non-acute,2411333.77,96323.32,623280.97,2731618.58,3066691.63,251212.19,2216638.94,2394549.31,7136699.37,2169801.05,35406.32,62953191.52,13565.99,454570.76,11097338.73,814892.8,5455043.92,500148.97,3010625.81,616725.22,492716.11,79419.03,366525.65,43242989.48,445376.15,177371.76,945150.54,783176.68,111845.31,1647237.81,3128861.27,26265.59,2144928.22,150483.42,1571172.16,19835866.12,68079.68,30265.0,111580.45,151360.79,4457697.53,979549.52,113409088.6,370829.18,568707.18,946961.31,7621694.22,918969.37,85503.59,14042500.44,681019886.8,644091.73,317751.94,802650.2,1158103.22,1425959.65,2855689.14,3109788.86,6098563.9,2531193.89,187304.54,619379.95,58298.59,350152.46,7634000.66,1884838.76,863007.16,31720.49,129463547.1,3408259.82,2065629.53,1939742.42,2575319.84,596913.11,1137668.4,2028360.38,100984.22,45313.04,16299.58,3399553.52,264344.66,93733.08,39965204.14,187209389.6,51992.61,1367915.44,71384424.04
Pat_121_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_123_NEG,group:COVID_non-acute,2208367.95,56442.14,505119.44,237388.25,1646806.95,25189.65,3031965.03,283120.78,4738949.03,8114151.95,31840.09,29470862.9,12834.1,235223.36,13685157.43,50594.12,2519661.77,82837.09,10782.11,24864.34,1606509.45,6812.09,57999.94,29457746.72,584205.58,211136.42,13436.62,80742.88,184569.67,214604.94,1500542.16,24193.86,1475802.25,12052.61,1589968.48,17312144.85,409246.34,12223.66,62137.88,141433.96,3732573.86,98531.73,94900116.01,14142.05,505074.98,153550.17,1929965.36,222912.1,18628.83,9813080.18,779682680.5,64854.72,491854.65,1350563.52,403994.09,168590.39,2494132.36,338262.64,8506208.78,24938.52,46195.38,139106.01,23992.43,32607.92,1234004.14,1551818.72,357837.6,20200.82,327106258.7,2983575.93,179478.99,1540106.19,863705.6,537920.67,20566.85,1472410.14,15164.25,51432.11,12835.26,2208152.73,84456.46,16903.84,31446903.78,518249.19,46105.2,28963.99,15127828.6
Pat_123_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_130_NEG,group:COVID_non-acute,1949818.78,93921.35,985094.42,4768945.58,202492003.1,82172.79,285743.5,1633925.1,32941166.02,2424036.29,70105.45,27479828.2,13726.21,1031420.14,11964457.02,493552.21,2955529.96,23532.27,4335794.17,646385.13,455733.26,257387.35,401400.77,21521725.42,5886779.3,668705.0,277888.23,472786.03,110423.73,1084272.57,2197923.5,28056.62,1567821.81,12239.32,1473328.28,28323144.02,151443.87,24123.91,145383.19,96182.0,3700886.14,1675928.87,138956520.9,412971.19,271729.27,757644.01,3322377.46,291889.98,18007.8,15972154.6,794800237.3,189252.7,240265.08,6265216.61,3360931.16,1199778.88,2016472.53,1013464.69,8408689.01,520407.53,231610.45,1230519.15,26566.8,108563.42,825521.37,2274753.76,366924.79,2272904.18,494725147.8,2673653.81,1299421.68,1938108.8,1208560.02,805754.55,4161798.97,2442897.91,106983.71,63871.45,22090.23,3647828.1,290005.89,223519.42,15453031.25,252911369.3,17922.81,6429288.97,40551987.07
Pat_130_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
